Station_ID,Start_Date_UTC,Start_Time_UTC,Start_ISO_DateTime_UTC,Start_Latitude,Start_Longitude,Event_ID,Sample_ID,Station_Depth,Sample_Pressure,DIC_13_12_D_Delta_Bottle,SD1_DIC_13_12_D_Delta_Bottle,Flag_DIC_13_12_D_Delta_Bottle
26,2023-01-07,17:51,2023-01-07T18:01Z,-66.9871,-125.1937,20230107.1509.001,17962,4221,658.1,0.38,0.03,2
26,2023-01-07,17:51,2023-01-07T17:56Z,-66.9871,-125.1937,20230107.1509.001,17963,4221,810.4,0.38,0.03,2
26,2023-01-07,17:51,2023-01-07T17:51Z,-66.9871,-125.1937,20230107.1509.001,17964,4221,1012.7,0.40,0.03,2
27,2023-01-09,06:51,2023-01-09T07:36Z,-66.98626,-115.0293,20230109.0340.001,18033,4741,9.4,1.20,0.03,2
27,2023-01-09,06:51,2023-01-09T07:36Z,-66.98626,-115.0293,20230109.0340.001,18033,4741,9.4,1.19,0.03,6
27,2023-01-08,20:31,2023-01-08T21:13Z,-67.00024,-115.00796,20230108.1943.001,17996,4741,26,1.22,0.03,2
27,2023-01-08,20:31,2023-01-08T21:10Z,-67.00024,-115.00796,20230108.1943.001,17997,4741,55.8,1.08,0.03,2
27,2023-01-08,20:31,2023-01-08T21:08Z,-67.00024,-115.00796,20230108.1943.001,17998,4741,81.7,0.97,0.03,2
27,2023-01-08,20:31,2023-01-08T21:05Z,-67.00024,-115.00796,20230108.1943.001,17999,4741,102,0.92,0.03,2
27,2023-01-08,20:31,2023-01-08T21:02Z,-67.00024,-115.00796,20230108.1943.001,18000,4741,152.6,0.78,0.03,2
27,2023-01-08,20:31,2023-01-08T20:59Z,-67.00024,-115.00796,20230108.1943.001,18001,4741,204,0.57,0.03,2
27,2023-01-08,20:31,2023-01-08T20:56Z,-67.00024,-115.00796,20230108.1943.001,18002,4741,304.5,0.38,0.03,2
27,2023-01-08,20:31,2023-01-08T20:52Z,-67.00024,-115.00796,20230108.1943.001,18003,4741,405.7,0.35,0.03,2
27,2023-01-08,20:31,2023-01-08T20:48Z,-67.00024,-115.00796,20230108.1943.001,18004,4741,506.7,0.35,0.03,2
27,2023-01-08,20:31,2023-01-08T20:42Z,-67.00024,-115.00796,20230108.1943.001,18005,4741,709.3,0.37,0.03,2
27,2023-01-08,20:31,2023-01-08T20:37Z,-67.00024,-115.00796,20230108.1943.001,18006,4741,912.7,0.34,0.03,2
27,2023-01-08,20:31,2023-01-08T20:31Z,-67.00024,-115.00796,20230108.1943.001,18007,4741,1116.9,0.42,0.03,2
27,2023-01-09,17:06,2023-01-09T17:49Z,-66.98722,-115.03,20230109.1445.001,18056,4741,1267.8,0.40,0.03,2
27,2023-01-09,17:06,2023-01-09T17:44Z,-66.98722,-115.03,20230109.1445.001,18057,4741,1420.1,0.41,0.03,2
27,2023-01-09,17:06,2023-01-09T17:39Z,-66.98722,-115.03,20230109.1445.001,18058,4741,1622.7,0.41,0.03,2
27,2023-01-09,17:06,2023-01-09T17:39Z,-66.98722,-115.03,20230109.1445.001,18058,4741,1622.7,0.42,0.03,6
27,2023-01-09,17:06,2023-01-09T17:33Z,-66.98722,-115.03,20230109.1445.001,18059,4741,1826.5,0.41,0.03,2
27,2023-01-09,17:06,2023-01-09T17:28Z,-66.98722,-115.03,20230109.1445.001,18060,4741,2031.7,0.42,0.03,2
27,2023-01-09,17:06,2023-01-09T17:22Z,-66.98722,-115.03,20230109.1445.001,18061,4741,2235.8,0.41,0.03,2
27,2023-01-09,17:06,2023-01-09T17:17Z,-66.98722,-115.03,20230109.1445.001,18062,4741,2436.7,0.41,0.03,2
27,2023-01-09,17:06,2023-01-09T17:11Z,-66.98722,-115.03,20230109.1445.001,18063,4741,2637.8,0.40,0.03,2
27,2023-01-09,17:06,2023-01-09T17:06Z,-66.98722,-115.03,20230109.1445.001,18064,4741,2844.9,0.40,0.03,2
27,2023-01-10,13:30,2023-01-10T14:34Z,-66.99626,-115.00492,20230110.0813.001,18101,4741,2848.4,0.41,0.03,2
27,2023-01-10,13:30,2023-01-10T14:34Z,-66.99626,-115.00492,20230110.0813.001,18101,4741,2848.4,0.41,0.03,6
27,2023-01-10,13:30,2023-01-10T14:29Z,-66.99626,-115.00492,20230110.0813.001,18102,4741,3052.4,0.42,0.03,2
27,2023-01-10,13:30,2023-01-10T14:23Z,-66.99626,-115.00492,20230110.0813.001,18103,4741,3307.6,0.41,0.03,2
27,2023-01-10,13:30,2023-01-10T14:17Z,-66.99626,-115.00492,20230110.0813.001,18104,4741,3562.4,0.41,0.03,2
27,2023-01-10,13:30,2023-01-10T14:11Z,-66.99626,-115.00492,20230110.0813.001,18105,4741,3820.2,0.41,0.03,2
27,2023-01-10,13:30,2023-01-10T13:59Z,-66.99626,-115.00492,20230110.0813.001,18107,4741,4336.2,0.41,0.03,2
27,2023-01-10,13:30,2023-01-10T13:52Z,-66.99626,-115.00492,20230110.0813.001,18108,4741,4593.5,0.41,0.03,2
27,2023-01-10,13:30,2023-01-10T13:48Z,-66.99626,-115.00492,20230110.0813.001,18109,4741,4676.7,0.41,0.03,2
27,2023-01-10,13:30,2023-01-10T13:48Z,-66.99626,-115.00492,20230110.0813.001,18109,4741,4676.7,0.42,0.03,6
27,2023-01-10,13:30,2023-01-10T13:43Z,-66.99626,-115.00492,20230110.0813.001,18110,4741,4760.1,0.42,0.03,2
27,2023-01-10,13:30,2023-01-10T13:37Z,-66.99626,-115.00492,20230110.0813.001,18111,4741,4802.6,0.40,0.03,2
27,2023-01-10,13:30,2023-01-10T13:30Z,-66.99626,-115.00492,20230110.0813.001,18112,4741,4828.8,0.40,0.03,2
29,2023-01-12,11:32,2023-01-12T12:19Z,-66.99848,-100.00242,20230112.0803.001,18166,4688,8.9,1.37,0.03,2
29,2023-01-12,04:06,2023-01-12T04:53Z,-66.99848,-100.00002,20230112.0119.001,18146,4688,26.5,1.35,0.03,2
29,2023-01-12,04:06,2023-01-12T04:51Z,-66.99848,-100.00002,20230112.0119.001,18147,4688,51.4,1.31,0.03,2
29,2023-01-12,04:06,2023-01-12T04:48Z,-66.99848,-100.00002,20230112.0119.001,18148,4688,86.5,1.08,0.03,2
29,2023-01-12,04:06,2023-01-12T04:48Z,-66.99848,-100.00002,20230112.0119.001,18148,4688,86.5,1.07,0.03,6
29,2023-01-12,04:06,2023-01-12T04:45Z,-66.99848,-100.00002,20230112.0119.001,18149,4688,117.5,0.98,0.03,2
29,2023-01-12,04:06,2023-01-12T04:45Z,-66.99848,-100.00002,20230112.0119.001,18149,4688,117.5,0.98,0.03,6
29,2023-01-12,04:06,2023-01-12T04:39Z,-66.99848,-100.00002,20230112.0119.001,18151,4688,242,0.53,0.03,2
29,2023-01-12,04:06,2023-01-12T04:34Z,-66.99848,-100.00002,20230112.0119.001,18152,4688,409,0.36,0.03,2
29,2023-01-12,04:06,2023-01-12T04:29Z,-66.99848,-100.00002,20230112.0119.001,18153,4688,583.2,0.36,0.03,2
29,2023-01-12,04:06,2023-01-12T04:23Z,-66.99848,-100.00002,20230112.0119.001,18154,4688,757.3,0.37,0.03,2
29,2023-01-12,04:06,2023-01-12T04:17Z,-66.99848,-100.00002,20230112.0119.001,18155,4688,1011.9,0.40,0.03,2
29,2023-01-12,04:06,2023-01-12T04:12Z,-66.99848,-100.00002,20230112.0119.001,18156,4688,1268.2,0.41,0.03,2
29,2023-01-12,04:06,2023-01-12T04:06Z,-66.99848,-100.00002,20230112.0119.001,18157,4688,1518.8,0.42,0.03,2
29,2023-01-12,18:48,2023-01-12T20:12Z,-66.99832,-100.00236,20230112.1348.001,18203,4688,1827.1,0.42,0.03,2
29,2023-01-12,18:48,2023-01-12T20:03Z,-66.99832,-100.00236,20230112.1348.001,18204,4688,2235.2,0.41,0.03,2
29,2023-01-12,18:48,2023-01-12T20:03Z,-66.99832,-100.00236,20230112.1348.001,18204,4688,2235.2,0.40,0.03,6
29,2023-01-12,18:48,2023-01-12T19:55Z,-66.99832,-100.00236,20230112.1348.001,18205,4688,2592.3,0.40,0.03,2
29,2023-01-12,18:48,2023-01-12T19:40Z,-66.99832,-100.00236,20230112.1348.001,18207,4688,3258.5,0.42,0.03,2
29,2023-01-12,18:48,2023-01-12T19:40Z,-66.99832,-100.00236,20230112.1348.001,18207,4688,3258.5,0.42,0.03,6
29,2023-01-12,18:48,2023-01-12T19:31Z,-66.99832,-100.00236,20230112.1348.001,18208,4688,3567.1,0.41,0.03,2
29,2023-01-12,18:48,2023-01-12T19:23Z,-66.99832,-100.00236,20230112.1348.001,18209,4688,3872.7,0.41,0.03,2
29,2023-01-12,18:48,2023-01-12T19:15Z,-66.99832,-100.00236,20230112.1348.001,18210,4688,4279.1,0.41,0.03,2
29,2023-01-12,18:48,2023-01-12T19:15Z,-66.99832,-100.00236,20230112.1348.001,18210,4688,4279.1,0.42,0.03,6
29,2023-01-12,18:48,2023-01-12T19:07Z,-66.99832,-100.00236,20230112.1348.001,18211,4688,4624.7,0.41,0.03,2
29,2023-01-12,18:48,2023-01-12T19:03Z,-66.99832,-100.00236,20230112.1348.001,18212,4688,4706.6,0.39,0.03,2
29,2023-01-12,18:48,2023-01-12T18:55Z,-66.99832,-100.00236,20230112.1348.001,18213,4688,4747.6,0.40,0.03,2
29,2023-01-12,18:48,2023-01-12T18:55Z,-66.99832,-100.00236,20230112.1348.001,18213,4688,4747.6,0.41,0.03,6
29,2023-01-12,18:48,2023-01-12T18:48Z,-66.99832,-100.00236,20230112.1348.001,18214,4688,4774.7,0.40,0.03,2
30,2023-01-13,17:27,2023-01-13T18:12Z,-64.99995,-92.49975,20230113.1522.001,18242,4495,5.3,1.42,0.03,2
30,2023-01-13,17:27,2023-01-13T18:09Z,-64.99995,-92.49975,20230113.1522.001,18243,4495,26,1.42,0.03,2
30,2023-01-13,17:27,2023-01-13T18:09Z,-64.99995,-92.49975,20230113.1522.001,18243,4495,26,1.42,0.03,6
30,2023-01-13,17:27,2023-01-13T18:06Z,-64.99995,-92.49975,20230113.1522.001,18244,4495,56.3,1.31,0.03,2
30,2023-01-13,17:27,2023-01-13T18:03Z,-64.99995,-92.49975,20230113.1522.001,18245,4495,81.4,1.12,0.03,2
30,2023-01-13,17:27,2023-01-13T18:01Z,-64.99995,-92.49975,20230113.1522.001,18246,4495,106.8,1.08,0.03,2
30,2023-01-13,17:27,2023-01-13T18:01Z,-64.99995,-92.49975,20230113.1522.001,18246,4495,106.8,1.08,0.03,6
30,2023-01-13,17:27,2023-01-13T17:55Z,-64.99995,-92.49975,20230113.1522.001,18248,4495,203,0.74,0.03,2
30,2023-01-13,17:27,2023-01-13T17:50Z,-64.99995,-92.49975,20230113.1522.001,18249,4495,303.1,0.51,0.03,2
30,2023-01-13,17:27,2023-01-13T17:50Z,-64.99995,-92.49975,20230113.1522.001,18249,4495,303.1,0.52,0.03,6
30,2023-01-13,17:27,2023-01-13T17:45Z,-64.99995,-92.49975,20230113.1522.001,18250,4495,431.3,0.37,0.03,2
30,2023-01-13,17:27,2023-01-13T17:40Z,-64.99995,-92.49975,20230113.1522.001,18251,4495,557.2,0.35,0.03,2
30,2023-01-13,17:27,2023-01-13T17:37Z,-64.99995,-92.49975,20230113.1522.001,18252,4495,633,0.34,0.03,2
30,2023-01-13,17:27,2023-01-13T17:32Z,-64.99995,-92.49975,20230113.1522.001,18253,4495,812,0.36,0.03,2
30,2023-01-13,17:27,2023-01-13T17:32Z,-64.99995,-92.49975,20230113.1522.001,18253,4495,812,0.34,0.03,6
30,2023-01-13,17:27,2023-01-13T17:27Z,-64.99995,-92.49975,20230113.1522.001,18254,4495,1014.4,0.37,0.03,2
32,2023-01-15,15:06,,-59.99842,-82.49562,20230116.1837.001,18365,5034,11.3,1.33,0.03,2
32,2023-01-15,15:06,2023-01-15T16:01Z,-59.99842,-82.49562,20230115.0959.001,18283,5034,27.5,1.40,0.03,2
32,2023-01-15,15:06,2023-01-15T15:57Z,-59.99842,-82.49562,20230115.0959.001,18284,5034,72.5,1.41,0.03,2
32,2023-01-15,15:06,2023-01-15T15:54Z,-59.99842,-82.49562,20230115.0959.001,18285,5034,132.2,1.16,0.03,2
32,2023-01-15,15:06,2023-01-15T15:54Z,-59.99842,-82.49562,20230115.0959.001,18285,5034,132.2,1.16,0.03,6
32,2023-01-15,15:06,2023-01-15T15:51Z,-59.99842,-82.49562,20230115.0959.001,18286,5034,177.9,1.06,0.03,2
32,2023-01-15,15:06,2023-01-15T15:38Z,-59.99842,-82.49562,20230115.0959.001,18289,5034,530.1,0.90,0.03,2
32,2023-01-15,15:06,2023-01-15T15:34Z,-59.99842,-82.49562,20230115.0959.001,18290,5034,688.4,0.76,0.03,2
32,2023-01-15,15:06,2023-01-15T15:34Z,-59.99842,-82.49562,20230115.0959.001,18290,5034,688.4,0.75,0.03,6
32,2023-01-15,15:06,2023-01-15T15:26Z,-59.99842,-82.49562,20230115.0959.001,18291,5034,961.3,0.46,0.03,2
32,2023-01-15,15:06,2023-01-15T15:19Z,-59.99842,-82.49562,20230115.0959.001,18292,5034,1266,0.38,0.03,2
32,2023-01-15,15:06,2023-01-15T15:13Z,-59.99842,-82.49562,20230115.0959.001,18293,5034,1517.9,0.37,0.03,2
32,2023-01-15,15:06,2023-01-15T15:13Z,-59.99842,-82.49562,20230115.0959.001,18293,5034,1517.9,0.38,0.03,6
32,2023-01-15,15:06,2023-01-15T15:06Z,-59.99842,-82.49562,20230115.0959.001,18294,5034,1821.2,0.38,0.03,2
32,2023-01-16,04:02,,-59.99842,-82.49562,20230116.1412.001,18357,5034,2029.9,0.39,0.03,2
32,2023-01-16,04:02,,-59.99842,-82.49562,20230116.1412.001,18357,5034,2029.9,0.41,0.03,6
32,2023-01-16,04:02,,-59.99842,-82.49562,20230116.1412.001,18358,5034,2235.2,0.41,0.03,2
32,2023-01-16,04:02,2023-01-16T05:16Z,-59.9984,-82.49551,20230115.1113.001,18331,5034,2437.3,0.39,0.03,2
32,2023-01-16,04:02,2023-01-16T05:16Z,-59.9984,-82.49551,20230115.1113.001,18332,5034,2744.6,0.40,0.03,2
32,2023-01-16,04:02,2023-01-16T05:16Z,-59.9984,-82.49551,20230115.1113.001,18332,5034,2744.6,0.40,0.03,6
32,2023-01-16,04:02,2023-01-16T05:06Z,-59.9984,-82.49551,20230115.1113.001,18333,5034,3203.9,0.40,0.03,2
32,2023-01-16,04:02,2023-01-16T04:56Z,-59.9984,-82.49551,20230115.1113.001,18334,5034,3667.4,0.39,0.03,2
32,2023-01-16,04:02,2023-01-16T04:46Z,-59.9984,-82.49551,20230115.1113.001,18335,5034,4080.6,0.41,0.03,2
32,2023-01-16,04:02,2023-01-16T04:46Z,-59.9984,-82.49551,20230115.1113.001,18335,5034,4080.6,0.42,0.03,6
32,2023-01-16,04:02,2023-01-16T04:33Z,-59.9984,-82.49551,20230115.1113.001,18336,5034,4592.2,0.41,0.03,2
32,2023-01-16,04:02,2023-01-16T04:25Z,-59.9984,-82.49551,20230115.1113.001,18337,5034,4979.3,0.40,0.03,2
32,2023-01-16,04:02,2023-01-16T04:21Z,-59.9984,-82.49551,20230115.1113.001,18338,5034,5058.7,0.40,0.03,2
32,2023-01-16,04:02,2023-01-16T04:18Z,-59.9984,-82.49551,20230115.1113.001,18339,5034,5101.6,0.38,0.03,2
32,2023-01-16,04:02,2023-01-16T04:02Z,-59.9984,-82.49551,20230115.1113.001,18340,5034,5126.3,0.40,0.03,2
32,2023-01-16,04:02,2023-01-16T04:02Z,-59.9984,-82.49551,20230115.1113.001,18340,5034,5126.3,0.43,0.03,6
34,2023-01-18,16:32,2023-01-18T17:34Z,-55.00034,-77.09704,20230118.1219.001,18404,4067,1266.8,0.53,0.03,2
34,2023-01-18,16:32,2023-01-18T17:27Z,-55.00034,-77.09704,20230118.1219.001,18405,4067,1518.4,0.37,0.03,2
34,2023-01-18,16:32,2023-01-18T17:27Z,-55.00034,-77.09704,20230118.1219.001,18405,4067,1518.4,0.38,0.03,6
34,2023-01-18,16:32,2023-01-18T17:20Z,-55.00034,-77.09704,20230118.1219.001,18406,4067,1774.3,0.29,0.03,2
34,2023-01-18,16:32,2023-01-18T17:13Z,-55.00034,-77.09704,20230118.1219.001,18407,4067,2029.4,0.25,0.03,2
34,2023-01-18,16:32,2023-01-18T17:07Z,-55.00034,-77.09704,20230118.1219.001,18408,4067,2181.2,0.26,0.03,2
34,2023-01-18,16:32,2023-01-18T17:07Z,-55.00034,-77.09704,20230118.1219.001,18408,4067,2181.2,0.27,0.03,6
34,2023-01-18,16:32,2023-01-18T16:52Z,-55.00034,-77.09704,20230118.1219.001,18411,4067,2639.2,0.35,0.03,2
34,2023-01-18,16:32,2023-01-18T16:47Z,-55.00034,-77.09704,20230118.1219.001,18412,4067,2794.6,0.36,0.03,2
34,2023-01-18,16:32,2023-01-18T16:42Z,-55.00034,-77.09704,20230118.1219.001,18413,4067,2946.3,0.36,0.03,2
34,2023-01-18,16:32,2023-01-18T16:42Z,-55.00034,-77.09704,20230118.1219.001,18413,4067,2946.3,0.36,0.03,6
34,2023-01-18,16:32,2023-01-18T16:32Z,-55.00034,-77.09704,20230118.1219.001,18415,4067,3301.7,0.55,0.03,2
35,2023-01-19,22:40,2023-01-19T23:36Z,-54.35106,-76.54926,20230119.2105.001,18485,3999,10,1.41,0.03,2
35,2023-01-19,12:08,2023-01-19T12:58Z,-54.35114,-76.5493,20230119.0906.001,18454,3999,26.5,1.38,0.03,2
35,2023-01-19,12:08,2023-01-19T12:58Z,-54.35114,-76.5493,20230119.0906.001,18454,3999,26.5,1.36,0.03,6
35,2023-01-19,12:08,2023-01-19T12:55Z,-54.35114,-76.5493,20230119.0906.001,18455,3999,61.7,1.38,0.03,2
35,2023-01-19,12:08,2023-01-19T12:52Z,-54.35114,-76.5493,20230119.0906.001,18456,3999,87.3,1.31,0.03,2
35,2023-01-19,12:08,2023-01-19T12:48Z,-54.35114,-76.5493,20230119.0906.001,18457,3999,127.2,1.13,0.03,2
35,2023-01-19,12:08,2023-01-19T12:48Z,-54.35114,-76.5493,20230119.0906.001,18457,3999,127.2,1.09,0.03,6
35,2023-01-19,12:08,2023-01-19T12:45Z,-54.35114,-76.5493,20230119.0906.001,18458,3999,201.3,1.04,0.03,2
35,2023-01-19,12:08,2023-01-19T12:42Z,-54.35114,-76.5493,20230119.0906.001,18459,3999,280.6,1.01,0.03,2
35,2023-01-19,12:08,2023-01-19T12:37Z,-54.35114,-76.5493,20230119.0906.001,18460,3999,456.4,1.05,0.03,2
35,2023-01-19,12:08,2023-01-19T12:32Z,-54.35114,-76.5493,20230119.0906.001,18461,3999,632.3,0.98,0.03,2
35,2023-01-19,12:08,2023-01-19T12:21Z,-54.35114,-76.5493,20230119.0906.001,18463,3999,1011.6,0.62,0.03,2
35,2023-01-19,12:08,2023-01-19T12:14Z,-54.35114,-76.5493,20230119.0906.001,18464,3999,1263.7,0.44,0.03,2
35,2023-01-19,12:08,2023-01-19T12:14Z,-54.35114,-76.5493,20230119.0906.001,18464,3999,1263.7,0.45,0.03,6
35,2023-01-19,12:08,2023-01-19T12:08Z,-54.35114,-76.5493,20230119.0906.001,18465,3999,1518.5,0.31,0.03,2
35,2023-01-20,19:14,2023-01-20T20:21Z,-54.3519,-76.54824,20230120.1248.001,18533,3999,2029.5,0.23,0.03,2
35,2023-01-20,19:14,2023-01-20T20:14Z,-54.3519,-76.54824,20230120.1248.001,18534,3999,2284.7,0.23,0.03,2
35,2023-01-20,19:14,2023-01-20T20:07Z,-54.3519,-76.54824,20230120.1248.001,18535,3999,2539,0.23,0.03,2
35,2023-01-20,19:14,2023-01-20T20:07Z,-54.3519,-76.54824,20230120.1248.001,18535,3999,2539,0.25,0.03,6
35,2023-01-20,19:14,2023-01-20T20:00Z,-54.3519,-76.54824,20230120.1248.001,18536,3999,2794.2,0.26,0.03,2
35,2023-01-20,19:14,2023-01-20T19:54Z,-54.3519,-76.54824,20230120.1248.001,18537,3999,3049.5,0.30,0.03,2
35,2023-01-20,19:14,2023-01-20T19:47Z,-54.3519,-76.54824,20230120.1248.001,18538,3999,3305.6,0.36,0.03,2
35,2023-01-20,19:14,2023-01-20T19:47Z,-54.3519,-76.54824,20230120.1248.001,18538,3999,3305.6,0.36,0.03,6
35,2023-01-20,19:14,2023-01-20T19:33Z,-54.3519,-76.54824,20230120.1248.001,18540,3999,3904.1,0.39,0.03,2
35,2023-01-20,19:14,2023-01-20T19:28Z,-54.3519,-76.54824,20230120.1248.001,18541,3999,3985.6,0.38,0.03,2
35,2023-01-20,19:14,2023-01-20T19:22Z,-54.3519,-76.54824,20230120.1248.001,18542,3999,4027.4,0.37,0.03,2
35,2023-01-20,19:14,2023-01-20T19:22Z,-54.3519,-76.54824,20230120.1248.001,18542,3999,4027.4,0.38,0.03,6
35,2023-01-20,19:14,2023-01-20T19:14Z,-54.3519,-76.54824,20230120.1248.001,18543,3999,4053.3,0.38,0.03,2
36,2023-01-21,17:57,2023-01-21T19:01Z,-53.7023,-76.00048,20230121.1355.001,18580,4142,1519.9,0.38,0.03,2
36,2023-01-21,17:57,2023-01-21T18:56Z,-53.7023,-76.00048,20230121.1355.001,18581,4142,1724.7,0.28,0.03,2
36,2023-01-21,17:57,2023-01-21T18:50Z,-53.7023,-76.00048,20230121.1355.001,18582,4142,1927.5,0.27,0.03,2
36,2023-01-21,17:57,2023-01-21T18:50Z,-53.7023,-76.00048,20230121.1355.001,18582,4142,1927.5,0.28,0.03,6
36,2023-01-21,17:57,2023-01-21T18:44Z,-53.7023,-76.00048,20230121.1355.001,18583,4142,2129.6,0.26,0.03,2
36,2023-01-21,17:57,2023-01-21T18:38Z,-53.7023,-76.00048,20230121.1355.001,18584,4142,2334,0.20,0.03,2
36,2023-01-21,17:57,2023-01-21T18:31Z,-53.7023,-76.00048,20230121.1355.001,18585,4142,2535.4,0.21,0.03,2
36,2023-01-21,17:57,2023-01-21T18:31Z,-53.7023,-76.00048,20230121.1355.001,18585,4142,2535.4,0.24,0.03,6
36,2023-01-21,17:57,2023-01-21T18:25Z,-53.7023,-76.00048,20230121.1355.001,18586,4142,2741.7,0.22,0.03,2
36,2023-01-21,17:57,2023-01-21T18:19Z,-53.7023,-76.00048,20230121.1355.001,18587,4142,2948.5,0.23,0.03,2
36,2023-01-21,17:57,2023-01-21T18:14Z,-53.7023,-76.00048,20230121.1355.001,18588,4142,3152.5,0.25,0.03,2
36,2023-01-21,17:57,2023-01-21T18:14Z,-53.7023,-76.00048,20230121.1355.001,18588,4142,3152.5,0.30,0.03,6
36,2023-01-21,17:57,2023-01-21T18:08Z,-53.7023,-76.00048,20230121.1355.001,18589,4142,3354.2,0.33,0.03,2
36,2023-01-21,17:57,2023-01-21T18:02Z,-53.7023,-76.00048,20230121.1355.001,18590,4142,3558.9,0.37,0.03,2
36,2023-01-21,17:57,2023-01-21T17:57Z,-53.7023,-76.00048,20230121.1355.001,18591,4142,3763.1,0.39,0.03,2
36,2023-01-21,17:57,2023-01-21T17:57Z,-53.7023,-76.00048,20230121.1355.001,18591,4142,3763.1,0.40,0.03,6
37,2023-01-23,01:31,2023-01-23T02:08Z,-53.49938,-75.75084,20230122.2252.001,18715,3345,10.2,1.33,0.03,2
37,2023-01-23,01:31,2023-01-23T02:08Z,-53.49938,-75.75084,20230122.2252.001,18715,3345,10.2,1.32,0.03,6
37,2023-01-22,15:22,2023-01-22T15:58Z,-53.49922,-75.7511,20230122.1406.001,18655,3345,26.2,1.49,0.03,2
37,2023-01-22,15:22,2023-01-22T15:55Z,-53.49922,-75.7511,20230122.1406.001,18656,3345,50.6,1.40,0.03,2
37,2023-01-22,15:22,2023-01-22T15:53Z,-53.49922,-75.7511,20230122.1406.001,18657,3345,82.3,1.37,0.03,2
37,2023-01-22,15:22,2023-01-22T15:50Z,-53.49922,-75.7511,20230122.1406.001,18658,3345,113,1.35,0.03,2
37,2023-01-22,15:22,2023-01-22T15:47Z,-53.49922,-75.7511,20230122.1406.001,18659,3345,149,1.26,0.03,2
37,2023-01-22,15:22,2023-01-22T15:44Z,-53.49922,-75.7511,20230122.1406.001,18660,3345,177.9,1.08,0.03,2
37,2023-01-22,15:22,2023-01-22T15:41Z,-53.49922,-75.7511,20230122.1406.001,18661,3345,227.7,1.07,0.03,2
37,2023-01-22,15:22,2023-01-22T15:38Z,-53.49922,-75.7511,20230122.1406.001,18662,3345,278.1,1.06,0.03,2
37,2023-01-22,15:22,2023-01-22T15:34Z,-53.49922,-75.7511,20230122.1406.001,18663,3345,380.2,1.08,0.03,2
37,2023-01-22,15:22,2023-01-22T15:30Z,-53.49922,-75.7511,20230122.1406.001,18664,3345,481.1,1.06,0.03,2
37,2023-01-22,15:22,2023-01-22T15:30Z,-53.49922,-75.7511,20230122.1406.001,18664,3345,481.1,1.06,0.03,6
37,2023-01-22,15:22,2023-01-22T15:27Z,-53.49922,-75.7511,20230122.1406.001,18665,3345,584,1.09,0.03,2
37,2023-01-23,17:16,2023-01-23T17:58Z,-53.49878,-75.74771,20230123.1430.001,18728,3345,682.4,1.01,0.03,2
37,2023-01-23,17:16,2023-01-23T17:58Z,-53.49878,-75.74771,20230123.1430.001,18728,3345,682.4,1.01,0.03,6
37,2023-01-22,15:22,2023-01-22T15:23Z,-53.49922,-75.7511,20230122.1406.001,18666,3345,684.5,1.00,0.03,2
37,2023-01-23,17:16,2023-01-23T17:50Z,-53.49878,-75.74771,20230123.1430.001,18730,3345,911.2,0.80,0.03,2
37,2023-01-23,17:16,2023-01-23T17:44Z,-53.49878,-75.74771,20230123.1430.001,18731,3345,1113.3,0.64,0.03,2
37,2023-01-23,17:16,2023-01-23T17:38Z,-53.49878,-75.74771,20230123.1430.001,18732,3345,1318.3,0.43,0.03,2
37,2023-01-23,17:16,2023-01-23T17:33Z,-53.49878,-75.74771,20230123.1430.001,18733,3345,1520.6,0.31,0.03,2
37,2023-01-23,17:16,2023-01-23T17:29Z,-53.49878,-75.74771,20230123.1430.001,18734,3345,1670.5,0.27,0.03,2
37,2023-01-23,17:16,2023-01-23T17:25Z,-53.49878,-75.74771,20230123.1430.001,18735,3345,1775.3,0.26,0.03,2
37,2023-01-23,17:16,2023-01-23T17:21Z,-53.49878,-75.74771,20230123.1430.001,18736,3345,1928.3,0.24,0.03,2
37,2023-01-23,17:16,2023-01-23T17:21Z,-53.49878,-75.74771,20230123.1430.001,18736,3345,1928.3,0.26,0.03,6
37,2023-01-22,03:44,2023-01-22T04:37Z,-53.49912,-75.75098,20230121.2303.001,18640,3345,2079.5,0.23,0.03,2
37,2023-01-23,17:16,2023-01-23T17:16Z,-53.49878,-75.74771,20230123.1430.001,18737,3345,2081.2,0.22,0.03,2
37,2023-01-22,03:44,2023-01-22T04:32Z,-53.49912,-75.75098,20230121.2303.001,18641,3345,2233.1,0.22,0.03,2
37,2023-01-22,03:44,2023-01-22T04:32Z,-53.49912,-75.75098,20230121.2303.001,18641,3345,2233.1,0.23,0.03,6
37,2023-01-22,03:44,2023-01-22T04:27Z,-53.49912,-75.75098,20230121.2303.001,18642,3345,2384.7,0.22,0.03,2
37,2023-01-22,03:44,2023-01-22T04:22Z,-53.49912,-75.75098,20230121.2303.001,18643,3345,2539.1,0.21,0.03,2
37,2023-01-22,03:44,2023-01-22T04:17Z,-53.49912,-75.75098,20230121.2303.001,18644,3345,2691.5,0.20,0.03,2
37,2023-01-22,03:44,2023-01-22T04:13Z,-53.49912,-75.75098,20230121.2303.001,18645,3345,2845.1,0.22,0.03,2
37,2023-01-22,03:44,2023-01-22T04:13Z,-53.49912,-75.75098,20230121.2303.001,18645,3345,2845.1,0.24,0.03,6
37,2023-01-22,03:44,2023-01-22T04:08Z,-53.49912,-75.75098,20230121.2303.001,18646,3345,2997.2,0.26,0.03,2
